,Brand,Model,Year,Status,Mileage,Age,AveragePrice
0,Acura,ILX,2013,Used,86557.0,11,13900.0
1,Acura,ILX,2014,Used,148266.0,10,10996.0
2,Acura,ILX,2015,Used,77223.0,9,13650.0
3,Acura,ILX,2016,Used,56546.0,8,16900.0
4,Acura,ILX,2016,Used,72301.0,8,16999.0
5,Acura,ILX,2016,Used,94832.0,8,11995.0
6,Acura,ILX,2017,Used,42789.0,7,19199.0
7,Acura,ILX,2017,Used,51930.0,7,18770.0
8,Acura,ILX,2017,Used,56115.0,7,17653.0
9,Acura,ILX,2017,Used,66456.0,7,16990.0
10,Acura,ILX,2017,Used,81719.0,7,15500.0
11,Acura,ILX,2017,Used,93337.0,7,14991.0
12,Acura,ILX,2018,Used,32907.0,6,18305.0
13,Acura,ILX,2018,Used,66075.0,6,20588.0
14,Acura,ILX,2018,Used,71852.0,6,19500.0
15,Acura,ILX,2018,Used,72018.0,6,16780.0
16,Acura,ILX,2019,Certified,26730.0,5,23921.0
17,Acura,ILX,2019,Certified,39410.0,5,23322.0
18,Acura,ILX,2019,Used,10561.0,5,25090.0
19,Acura,ILX,2019,Used,24765.0,5,21000.0
20,Acura,ILX,2019,Used,26873.0,5,24787.0
21,Acura,ILX,2019,Used,29645.0,5,22500.0
22,Acura,ILX,2019,Used,31672.0,5,23222.0
23,Acura,ILX,2019,Used,40728.0,5,22765.0
24,Acura,ILX,2019,Used,40771.0,5,23562.0
25,Acura,ILX,2019,Used,42185.0,5,21991.0
26,Acura,ILX,2019,Used,44374.0,5,20980.0
27,Acura,ILX,2019,Used,48943.0,5,20695.0
28,Acura,ILX,2019,Used,52799.0,5,20654.0
29,Acura,ILX,2019,Used,61230.0,5,21446.0
30,Acura,ILX,2020,Certified,17043.0,4,22995.0
31,Acura,ILX,2020,Used,8068.0,4,25483.0
32,Acura,ILX,2020,Used,19544.0,4,22490.0
33,Acura,ILX,2020,Used,26363.0,4,24141.0
34,Acura,ILX,2020,Used,28641.0,4,21999.0
35,Acura,ILX,2020,Used,29500.0,4,25598.0
36,Acura,ILX,2020,Used,34290.0,4,21719.0
37,Acura,ILX,2020,Used,43010.0,4,21400.0
38,Acura,ILX,2020,Used,48662.0,4,20400.0
39,Acura,ILX,2020,Used,59287.0,4,21469.0
40,Acura,ILX,2020,Used,67052.0,4,20173.0
41,Acura,ILX,2021,Certified,13393.0,3,27790.0
42,Acura,ILX,2021,Certified,18900.0,3,24897.0
43,Acura,ILX,2021,Certified,19852.0,3,24685.0
44,Acura,ILX,2021,Certified,28709.0,3,26378.0
45,Acura,ILX,2021,Certified,30222.0,3,24791.0
46,Acura,ILX,2021,Certified,36740.0,3,24117.0
47,Acura,ILX,2021,Used,9013.0,3,23147.0
48,Acura,ILX,2021,Used,13867.0,3,26490.0
49,Acura,ILX,2021,Used,13956.0,3,26122.0
50,Acura,ILX,2021,Used,20548.0,3,25395.0
51,Acura,ILX,2021,Used,22434.0,3,25899.0
52,Acura,ILX,2021,Used,24439.0,3,23305.0
53,Acura,ILX,2021,Used,24598.0,3,27995.0
54,Acura,ILX,2021,Used,24857.0,3,22574.0
55,Acura,ILX,2021,Used,25095.0,3,26589.0
56,Acura,ILX,2021,Used,33725.0,3,24898.0
57,Acura,ILX,2021,Used,98961.0,3,21299.0
58,Acura,ILX,2022,Certified,13843.0,2,28750.0
59,Acura,ILX,2022,Certified,27625.0,2,27111.0
60,Acura,ILX,2022,Certified,28457.0,2,24477.0
61,Acura,ILX,2022,New,0.0,2,32845.0
62,Acura,ILX,2022,Used,9417.0,2,27990.0
63,Acura,ILX,2022,Used,10510.0,2,27000.0
64,Acura,ILX,2022,Used,12938.0,2,28795.0
65,Acura,ILX,2022,Used,16949.0,2,24895.0
66,Acura,ILX,2022,Used,29643.0,2,21999.0
67,Acura,ILX,2022,Used,31325.0,2,27900.0
68,Acura,ILX,2022,Used,32106.0,2,27000.0
69,Acura,Integra,1998,Used,80341.0,26,33980.0
70,Acura,Integra,2000,Used,63319.0,24,22999.0
71,Acura,Integra,2023,Certified,1698.0,1,34980.0
72,Acura,Integra,2023,Certified,2204.0,1,33565.0
73,Acura,Integra,2023,Certified,2727.0,1,30981.0
74,Acura,Integra,2023,Certified,3108.0,1,31775.0
75,Acura,Integra,2023,Certified,3218.0,1,31135.0
76,Acura,Integra,2023,Certified,3254.0,1,31188.0
77,Acura,Integra,2023,Certified,3490.0,1,33000.0
78,Acura,Integra,2023,Certified,3574.0,1,33998.0
79,Acura,Integra,2023,Certified,5050.0,1,31000.0
80,Acura,Integra,2023,Certified,5279.0,1,33254.0
81,Acura,Integra,2023,Certified,5366.0,1,30990.0
82,Acura,Integra,2023,Certified,5780.0,1,33791.0
83,Acura,Integra,2023,Certified,6407.0,1,31791.0
84,Acura,Integra,2023,Certified,6701.0,1,31499.0
85,Acura,Integra,2023,Certified,6956.0,1,29998.0
86,Acura,Integra,2023,Certified,7461.0,1,32088.0
87,Acura,Integra,2023,Certified,7696.0,1,34250.0
88,Acura,Integra,2023,Certified,8451.0,1,31995.0
89,Acura,Integra,2023,Certified,8709.0,1,32500.0
90,Acura,Integra,2023,Certified,8889.0,1,34596.0
91,Acura,Integra,2023,Certified,9155.0,1,31498.0
92,Acura,Integra,2023,Certified,9178.0,1,32527.0
93,Acura,Integra,2023,Certified,11165.0,1,29832.0
94,Acura,Integra,2023,Certified,11660.0,1,33684.0
95,Acura,Integra,2023,Certified,12070.0,1,27965.0
96,Acura,Integra,2023,Certified,13016.0,1,33879.0
97,Acura,Integra,2023,Certified,15644.0,1,30999.0
98,Acura,Integra,2023,Certified,23903.0,1,26588.0
99,Acura,Integra,2023,New,0.0,1,35815.086956521736
100,Acura,Integra,2023,Used,141.0,1,32590.0
101,Acura,Integra,2023,Used,560.0,1,32995.0
102,Acura,Integra,2023,Used,1943.0,1,33673.0
103,Acura,Integra,2023,Used,2158.0,1,30654.0
104,Acura,Integra,2023,Used,2589.0,1,31995.0
105,Acura,Integra,2023,Used,2750.0,1,29074.0
106,Acura,Integra,2023,Used,2927.0,1,32885.0
107,Acura,Integra,2023,Used,3310.0,1,31500.0
108,Acura,Integra,2023,Used,3399.0,1,34227.0
109,Acura,Integra,2023,Used,3461.0,1,32488.0
110,Acura,Integra,2023,Used,4098.0,1,30150.0
111,Acura,Integra,2023,Used,4285.0,1,33683.0
112,Acura,Integra,2023,Used,4372.0,1,32888.0
113,Acura,Integra,2023,Used,4451.0,1,32991.0
114,Acura,Integra,2023,Used,4529.0,1,28976.0
115,Acura,Integra,2023,Used,4740.0,1,31994.0
116,Acura,Integra,2023,Used,4768.0,1,31957.0
117,Acura,Integra,2023,Used,4826.0,1,33795.0
118,Acura,Integra,2023,Used,4988.0,1,33000.0
119,Acura,Integra,2023,Used,5399.0,1,29295.0
120,Acura,Integra,2023,Used,5489.0,1,31799.0
121,Acura,Integra,2023,Used,5660.0,1,31085.0
122,Acura,Integra,2023,Used,6010.0,1,30995.0
123,Acura,Integra,2023,Used,6375.0,1,32184.0
124,Acura,Integra,2023,Used,6652.0,1,30572.0
125,Acura,Integra,2023,Used,7518.0,1,29995.0
126,Acura,Integra,2023,Used,7571.0,1,30998.0
127,Acura,Integra,2023,Used,8100.0,1,33300.0
128,Acura,Integra,2023,Used,8785.0,1,31000.0
129,Acura,Integra,2023,Used,8955.0,1,32990.0
130,Acura,Integra,2023,Used,9416.0,1,35000.0
131,Acura,Integra,2023,Used,10262.0,1,33499.0
132,Acura,Integra,2023,Used,10511.0,1,29750.0
133,Acura,Integra,2023,Used,11736.0,1,31531.0
134,Acura,Integra,2023,Used,14551.0,1,30980.0
135,Acura,Integra,2023,Used,14768.0,1,30500.0
136,Acura,Integra,2023,Used,16976.0,1,31990.0
137,Acura,Integra,2023,Used,17044.0,1,32988.0
138,Acura,Integra,2023,Used,38792.0,1,28988.0
139,Acura,Integra,2023,Used,44739.0,1,28999.0
140,Acura,Integra,2024,Certified,307.0,0,56997.0
141,Acura,Integra,2024,Certified,1541.0,0,30854.0
142,Acura,Integra,2024,Certified,3327.0,0,32984.0
143,Acura,Integra,2024,Certified,6006.0,0,32112.0
144,Acura,Integra,2024,New,0.0,0,41464.02739726027
145,Acura,Integra,2024,Used,181.0,0,57900.0
146,Acura,Integra,2024,Used,1078.0,0,33663.0
147,Acura,Integra,2024,Used,2157.0,0,32992.0
148,Acura,Integra,2024,Used,2616.0,0,36479.0
149,Acura,Integra,2024,Used,3489.0,0,33646.0
150,Acura,LS,1993,Used,131636.0,31,21900.0
151,Acura,MDX,2008,Used,72673.0,16,12995.0
152,Acura,MDX,2008,Used,217730.0,16,5943.0
153,Acura,MDX,2009,Used,186437.0,15,7500.0
154,Acura,MDX,2010,Used,99643.0,14,13695.0
155,Acura,MDX,2010,Used,127878.0,14,11488.0
156,Acura,MDX,2010,Used,132043.0,14,9417.0
157,Acura,MDX,2010,Used,161776.0,14,9999.0
158,Acura,MDX,2010,Used,193686.0,14,6500.0
159,Acura,MDX,2011,Used,124108.0,13,10095.0
160,Acura,MDX,2011,Used,145064.0,13,9397.0
161,Acura,MDX,2012,Used,57921.0,12,15999.0
162,Acura,MDX,2012,Used,98262.0,12,15880.0
163,Acura,MDX,2012,Used,130067.0,12,13597.0
164,Acura,MDX,2012,Used,161253.0,12,9695.0
165,Acura,MDX,2012,Used,182745.0,12,4900.0
166,Acura,MDX,2013,Used,97321.0,11,13250.0
167,Acura,MDX,2013,Used,97963.0,11,15193.0
168,Acura,MDX,2013,Used,106136.0,11,13988.0
169,Acura,MDX,2013,Used,134887.0,11,14200.0
170,Acura,MDX,2013,Used,139845.0,11,11900.0
171,Acura,MDX,2014,Used,30236.0,10,25703.0
172,Acura,MDX,2014,Used,89938.0,10,16900.0
173,Acura,MDX,2014,Used,92796.0,10,18798.0
174,Acura,MDX,2014,Used,104171.0,10,18001.0
175,Acura,MDX,2014,Used,108066.0,10,16995.0
176,Acura,MDX,2014,Used,117023.0,10,12997.0
177,Acura,MDX,2014,Used,117126.0,10,15993.0
178,Acura,MDX,2014,Used,127306.0,10,15880.0
179,Acura,MDX,2014,Used,135363.0,10,14581.0
180,Acura,MDX,2015,Used,78849.0,9,18850.0
181,Acura,MDX,2015,Used,82034.0,9,18988.0
182,Acura,MDX,2015,Used,85614.0,9,16995.0
183,Acura,MDX,2015,Used,88190.0,9,18747.0
184,Acura,MDX,2015,Used,90878.0,9,17853.0
185,Acura,MDX,2015,Used,98970.0,9,17999.0
186,Acura,MDX,2015,Used,107455.0,9,18471.0
187,Acura,MDX,2015,Used,116759.0,9,20900.0
188,Acura,MDX,2015,Used,131765.0,9,17500.0
189,Acura,MDX,2015,Used,145284.0,9,17389.0
190,Acura,MDX,2016,Certified,81762.0,8,24000.0
191,Acura,MDX,2016,Certified,92363.0,8,21800.0
192,Acura,MDX,2016,Used,44102.0,8,25999.0
193,Acura,MDX,2016,Used,47147.0,8,25795.0
194,Acura,MDX,2016,Used,53553.0,8,22995.0
195,Acura,MDX,2016,Used,67717.0,8,25000.0
196,Acura,MDX,2016,Used,69548.0,8,19695.0
197,Acura,MDX,2016,Used,85882.0,8,18995.0
198,Acura,MDX,2016,Used,92421.0,8,17908.0
199,Acura,MDX,2016,Used,92489.0,8,18990.0
200,Acura,MDX,2016,Used,95224.0,8,19699.0
201,Acura,MDX,2016,Used,101606.0,8,18338.0
202,Acura,MDX,2016,Used,107359.0,8,20995.0
203,Acura,MDX,2016,Used,111347.0,8,17950.0
204,Acura,MDX,2016,Used,118577.0,8,21499.0
205,Acura,MDX,2016,Used,128991.0,8,17954.0
206,Acura,MDX,2016,Used,138307.0,8,14499.0
207,Acura,MDX,2016,Used,142128.0,8,18312.0
208,Acura,MDX,2016,Used,160198.0,8,13112.0
209,Acura,MDX,2017,Certified,28474.0,7,31565.0
210,Acura,MDX,2017,Certified,62627.0,7,30309.0
211,Acura,MDX,2017,Used,48815.0,7,24069.0
212,Acura,MDX,2017,Used,52979.0,7,23536.0
213,Acura,MDX,2017,Used,54886.0,7,27391.0
214,Acura,MDX,2017,Used,57088.0,7,28199.0
215,Acura,MDX,2017,Used,59795.0,7,27000.0
216,Acura,MDX,2017,Used,60843.0,7,21999.0
217,Acura,MDX,2017,Used,61845.0,7,26500.0
218,Acura,MDX,2017,Used,67905.0,7,22955.0
219,Acura,MDX,2017,Used,70408.0,7,27970.0
220,Acura,MDX,2017,Used,72658.0,7,23500.0
221,Acura,MDX,2017,Used,73817.0,7,30998.0
222,Acura,MDX,2017,Used,83126.0,7,23566.0
223,Acura,MDX,2017,Used,86463.0,7,24448.0
224,Acura,MDX,2017,Used,91541.0,7,21652.0
225,Acura,MDX,2017,Used,93370.0,7,20997.0
226,Acura,MDX,2017,Used,94836.0,7,23995.0
227,Acura,MDX,2017,Used,95324.0,7,23995.0
228,Acura,MDX,2017,Used,95682.0,7,23359.0
229,Acura,MDX,2017,Used,95800.0,7,22530.0
230,Acura,MDX,2017,Used,95831.0,7,22491.0
231,Acura,MDX,2017,Used,98559.0,7,21500.0
232,Acura,MDX,2017,Used,99551.0,7,22998.0
233,Acura,MDX,2017,Used,99917.0,7,21910.0
234,Acura,MDX,2017,Used,100979.0,7,23488.0
235,Acura,MDX,2017,Used,101695.0,7,18950.0
236,Acura,MDX,2017,Used,111207.0,7,20777.0
237,Acura,MDX,2017,Used,115244.0,7,19000.0
238,Acura,MDX,2017,Used,121116.0,7,20499.0
239,Acura,MDX,2017,Used,128130.0,7,18000.0
240,Acura,MDX,2017,Used,149982.0,7,15975.0
241,Acura,MDX,2017,Used,164320.0,7,15975.0
242,Acura,MDX,2017,Used,185173.0,7,16191.0
243,Acura,MDX,2018,Certified,45089.0,6,26894.0
244,Acura,MDX,2018,Certified,55869.0,6,30995.0
245,Acura,MDX,2018,Certified,90615.0,6,24442.0
246,Acura,MDX,2018,Used,41426.0,6,27525.0
247,Acura,MDX,2018,Used,61388.0,6,27785.0
248,Acura,MDX,2018,Used,61600.0,6,28983.0
249,Acura,MDX,2018,Used,65510.0,6,31590.0
250,Acura,MDX,2018,Used,66505.0,6,31248.0
251,Acura,MDX,2018,Used,68569.0,6,25488.0
252,Acura,MDX,2018,Used,72112.0,6,28994.0
253,Acura,MDX,2018,Used,78454.0,6,26990.0
254,Acura,MDX,2018,Used,92040.0,6,19299.0
255,Acura,MDX,2018,Used,93876.0,6,22455.0
256,Acura,MDX,2018,Used,94052.0,6,23000.0
257,Acura,MDX,2018,Used,103373.0,6,23988.0
258,Acura,MDX,2018,Used,111576.0,6,18991.0
259,Acura,MDX,2018,Used,137881.0,6,20773.0
260,Acura,MDX,2019,Certified,23754.0,5,36226.0
261,Acura,MDX,2019,Certified,31239.0,5,32888.0
262,Acura,MDX,2019,Certified,34780.0,5,39500.0
263,Acura,MDX,2019,Certified,54450.0,5,28500.0
264,Acura,MDX,2019,Certified,84668.0,5,26600.0
265,Acura,MDX,2019,Used,22000.0,5,30377.0
266,Acura,MDX,2019,Used,24638.0,5,27938.0
267,Acura,MDX,2019,Used,25972.0,5,27740.0
268,Acura,MDX,2019,Used,27625.0,5,36404.0
269,Acura,MDX,2019,Used,28056.0,5,28185.0
270,Acura,MDX,2019,Used,30114.0,5,32997.0
271,Acura,MDX,2019,Used,30910.0,5,36277.0
272,Acura,MDX,2019,Used,31792.0,5,28132.0
273,Acura,MDX,2019,Used,32035.0,5,32998.0
274,Acura,MDX,2019,Used,32398.0,5,31000.0
275,Acura,MDX,2019,Used,36222.0,5,31855.0
276,Acura,MDX,2019,Used,37018.0,5,29263.0
277,Acura,MDX,2019,Used,37984.0,5,26995.0
278,Acura,MDX,2019,Used,38294.0,5,32534.0
279,Acura,MDX,2019,Used,41562.0,5,31800.0
280,Acura,MDX,2019,Used,42159.0,5,31500.0
281,Acura,MDX,2019,Used,43446.0,5,26900.0
282,Acura,MDX,2019,Used,43658.0,5,36999.0
283,Acura,MDX,2019,Used,44396.0,5,28997.0
284,Acura,MDX,2019,Used,49040.0,5,33494.0
285,Acura,MDX,2019,Used,49147.0,5,30920.0
286,Acura,MDX,2019,Used,49609.0,5,33488.0
287,Acura,MDX,2019,Used,49759.0,5,31000.0
288,Acura,MDX,2019,Used,51300.0,5,29489.0
289,Acura,MDX,2019,Used,55730.0,5,26793.0
290,Acura,MDX,2019,Used,56493.0,5,27400.0
291,Acura,MDX,2019,Used,57151.0,5,29500.0
292,Acura,MDX,2019,Used,59463.0,5,27899.0
293,Acura,MDX,2019,Used,61565.0,5,30000.0
294,Acura,MDX,2019,Used,63912.0,5,28989.0
295,Acura,MDX,2019,Used,64949.0,5,28999.0
296,Acura,MDX,2019,Used,67213.0,5,29500.0
297,Acura,MDX,2019,Used,67644.0,5,27999.0
298,Acura,MDX,2019,Used,67683.0,5,28252.0
299,Acura,MDX,2019,Used,69111.0,5,29192.0
300,Acura,MDX,2019,Used,73137.0,5,27457.0
301,Acura,MDX,2019,Used,85251.0,5,27018.0
302,Acura,MDX,2019,Used,85879.0,5,27805.0
303,Acura,MDX,2019,Used,86375.0,5,27898.0
304,Acura,MDX,2019,Used,89323.0,5,25300.0
305,Acura,MDX,2019,Used,120281.0,5,24989.0
306,Acura,MDX,2019,Used,127910.0,5,21000.0
307,Acura,MDX,2020,Certified,17689.0,4,39617.0
308,Acura,MDX,2020,Certified,17981.0,4,42495.0
309,Acura,MDX,2020,Certified,24790.0,4,42181.0
310,Acura,MDX,2020,Certified,25939.0,4,33866.0
311,Acura,MDX,2020,Certified,27524.0,4,30609.0
312,Acura,MDX,2020,Certified,32779.0,4,36010.0
313,Acura,MDX,2020,Certified,33851.0,4,41981.0
314,Acura,MDX,2020,Certified,33941.0,4,37490.0
315,Acura,MDX,2020,Certified,34546.0,4,33300.0
316,Acura,MDX,2020,Certified,35677.0,4,31697.0
317,Acura,MDX,2020,Certified,35970.0,4,33597.0
318,Acura,MDX,2020,Certified,37546.0,4,32495.0
319,Acura,MDX,2020,Certified,43523.0,4,34350.0
320,Acura,MDX,2020,Certified,46584.0,4,34000.0
321,Acura,MDX,2020,Certified,46865.0,4,34485.0
322,Acura,MDX,2020,Certified,47957.0,4,28930.0
323,Acura,MDX,2020,Certified,48198.0,4,34989.0
324,Acura,MDX,2020,Certified,50353.0,4,28799.0
325,Acura,MDX,2020,Certified,52493.0,4,28618.0
326,Acura,MDX,2020,Certified,52700.0,4,31593.0
327,Acura,MDX,2020,Certified,52860.0,4,31477.0
328,Acura,MDX,2020,Certified,53217.0,4,35593.0
329,Acura,MDX,2020,Certified,57107.0,4,36500.0
330,Acura,MDX,2020,Certified,58301.0,4,32399.0
331,Acura,MDX,2020,Certified,59913.0,4,29995.0
332,Acura,MDX,2020,Certified,62281.0,4,28990.0
333,Acura,MDX,2020,Certified,64790.0,4,30250.0
334,Acura,MDX,2020,Certified,70940.0,4,23995.0
335,Acura,MDX,2020,Used,17906.0,4,31966.0
336,Acura,MDX,2020,Used,18899.0,4,38998.0
337,Acura,MDX,2020,Used,19127.0,4,39995.0
338,Acura,MDX,2020,Used,19488.0,4,28495.0
339,Acura,MDX,2020,Used,20415.0,4,33988.0
340,Acura,MDX,2020,Used,21073.0,4,33341.0
341,Acura,MDX,2020,Used,22101.0,4,38453.0
342,Acura,MDX,2020,Used,22133.0,4,35505.0
343,Acura,MDX,2020,Used,22906.0,4,32000.0
344,Acura,MDX,2020,Used,23225.0,4,33900.0
345,Acura,MDX,2020,Used,23511.0,4,32499.0
346,Acura,MDX,2020,Used,25457.0,4,29000.0
347,Acura,MDX,2020,Used,26552.0,4,27295.0
348,Acura,MDX,2020,Used,27480.0,4,29997.0
349,Acura,MDX,2020,Used,27930.0,4,32800.0
350,Acura,MDX,2020,Used,28225.0,4,34225.0
351,Acura,MDX,2020,Used,28514.0,4,32994.0
352,Acura,MDX,2020,Used,30727.0,4,33995.0
353,Acura,MDX,2020,Used,30863.0,4,29489.0
354,Acura,MDX,2020,Used,31043.0,4,34995.0
355,Acura,MDX,2020,Used,31103.0,4,34064.0
356,Acura,MDX,2020,Used,31238.0,4,31785.0
357,Acura,MDX,2020,Used,31560.0,4,31942.0
358,Acura,MDX,2020,Used,33076.0,4,36747.0
359,Acura,MDX,2020,Used,33267.0,4,34598.0
360,Acura,MDX,2020,Used,33452.0,4,32999.0
361,Acura,MDX,2020,Used,33551.0,4,33959.0
362,Acura,MDX,2020,Used,33629.0,4,37995.0
363,Acura,MDX,2020,Used,33921.0,4,34139.0
364,Acura,MDX,2020,Used,34078.0,4,36434.0
365,Acura,MDX,2020,Used,34130.0,4,32950.0
366,Acura,MDX,2020,Used,34342.0,4,31250.0
367,Acura,MDX,2020,Used,34466.0,4,32988.0
368,Acura,MDX,2020,Used,34983.0,4,35185.0
369,Acura,MDX,2020,Used,35348.0,4,31589.0
370,Acura,MDX,2020,Used,35420.0,4,33894.0
371,Acura,MDX,2020,Used,35483.0,4,33750.0
372,Acura,MDX,2020,Used,35610.0,4,27565.0
373,Acura,MDX,2020,Used,36200.0,4,32811.0
374,Acura,MDX,2020,Used,36412.0,4,37395.0
375,Acura,MDX,2020,Used,36620.0,4,34342.0
376,Acura,MDX,2020,Used,36621.0,4,37992.0
377,Acura,MDX,2020,Used,36891.0,4,33518.0
378,Acura,MDX,2020,Used,37009.0,4,33981.0
379,Acura,MDX,2020,Used,37141.0,4,29097.0
380,Acura,MDX,2020,Used,37773.0,4,32985.0
381,Acura,MDX,2020,Used,38343.0,4,32900.0
382,Acura,MDX,2020,Used,38926.0,4,33950.0
383,Acura,MDX,2020,Used,39074.0,4,35000.0
384,Acura,MDX,2020,Used,39718.0,4,33988.0
385,Acura,MDX,2020,Used,39962.0,4,29869.0
386,Acura,MDX,2020,Used,39980.0,4,29689.0
387,Acura,MDX,2020,Used,40216.0,4,29395.0
388,Acura,MDX,2020,Used,40667.0,4,29750.0
389,Acura,MDX,2020,Used,41420.0,4,32995.0
390,Acura,MDX,2020,Used,42772.0,4,27991.0
391,Acura,MDX,2020,Used,42847.0,4,37500.0
392,Acura,MDX,2020,Used,42897.0,4,33249.0
393,Acura,MDX,2020,Used,42926.0,4,32990.0
394,Acura,MDX,2020,Used,43186.0,4,34588.0
395,Acura,MDX,2020,Used,44091.0,4,37998.0
396,Acura,MDX,2020,Used,45287.0,4,34987.0
397,Acura,MDX,2020,Used,46264.0,4,27992.0
398,Acura,MDX,2020,Used,46723.0,4,31700.0
399,Acura,MDX,2020,Used,46868.0,4,27995.0
400,Acura,MDX,2020,Used,47058.0,4,23988.0
401,Acura,MDX,2020,Used,47371.0,4,32000.0
402,Acura,MDX,2020,Used,48832.0,4,28700.0
403,Acura,MDX,2020,Used,48877.0,4,38998.0
404,Acura,MDX,2020,Used,48957.0,4,28977.0
405,Acura,MDX,2020,Used,49055.0,4,29228.0
406,Acura,MDX,2020,Used,49553.0,4,31480.0
407,Acura,MDX,2020,Used,50194.0,4,33998.0
408,Acura,MDX,2020,Used,50523.0,4,33836.0
409,Acura,MDX,2020,Used,50545.0,4,30698.0
410,Acura,MDX,2020,Used,50689.0,4,30800.0
411,Acura,MDX,2020,Used,50952.0,4,32988.0
412,Acura,MDX,2020,Used,51558.0,4,25995.0
413,Acura,MDX,2020,Used,52204.0,4,30498.0
414,Acura,MDX,2020,Used,52383.0,4,27500.0
415,Acura,MDX,2020,Used,52635.0,4,29652.0
416,Acura,MDX,2020,Used,52696.0,4,36995.0
417,Acura,MDX,2020,Used,52840.0,4,36500.0
418,Acura,MDX,2020,Used,53414.0,4,33990.0
419,Acura,MDX,2020,Used,54186.0,4,31523.0
420,Acura,MDX,2020,Used,55902.0,4,31271.0
421,Acura,MDX,2020,Used,56897.0,4,25900.0
422,Acura,MDX,2020,Used,57806.0,4,31889.0
423,Acura,MDX,2020,Used,58799.0,4,30450.0
424,Acura,MDX,2020,Used,59438.0,4,29747.0
425,Acura,MDX,2020,Used,59481.0,4,33000.0
426,Acura,MDX,2020,Used,61558.0,4,29068.0
427,Acura,MDX,2020,Used,61940.0,4,37489.0
428,Acura,MDX,2020,Used,62284.0,4,31474.0
429,Acura,MDX,2020,Used,62868.0,4,27990.0
430,Acura,MDX,2020,Used,62881.0,4,33200.0
431,Acura,MDX,2020,Used,62953.0,4,30998.0
432,Acura,MDX,2020,Used,66517.0,4,25500.0
433,Acura,MDX,2020,Used,68457.0,4,34988.0
434,Acura,MDX,2020,Used,75339.0,4,29387.0
435,Acura,MDX,2020,Used,75800.0,4,29505.0
436,Acura,MDX,2020,Used,77091.0,4,28987.0
437,Acura,MDX,2020,Used,79033.0,4,34996.0
438,Acura,MDX,2020,Used,81477.0,4,28980.0
439,Acura,MDX,2020,Used,86057.0,4,29599.0
440,Acura,MDX,2022,Certified,2314.0,2,42999.0
441,Acura,MDX,2022,Certified,6123.0,2,66336.0
442,Acura,MDX,2022,Certified,14489.0,2,49800.0
443,Acura,MDX,2022,Certified,16784.0,2,62699.0
444,Acura,MDX,2022,Certified,18389.0,2,43299.0
445,Acura,MDX,2022,Certified,18784.0,2,49973.0
446,Acura,MDX,2022,Certified,19620.0,2,59504.0
447,Acura,MDX,2022,Certified,20020.0,2,41981.0
448,Acura,MDX,2022,Certified,21029.0,2,47000.0
449,Acura,MDX,2022,Certified,21036.0,2,43881.0
450,Acura,MDX,2022,Certified,21254.0,2,42292.0
451,Acura,MDX,2022,Certified,22638.0,2,40966.0
452,Acura,MDX,2022,Certified,25475.0,2,47803.0
453,Acura,MDX,2022,Certified,30593.0,2,41699.0
454,Acura,MDX,2022,Certified,32380.0,2,45696.0
455,Acura,MDX,2022,Certified,32432.0,2,41868.0
456,Acura,MDX,2022,Certified,33230.0,2,45900.0
457,Acura,MDX,2022,Certified,35916.0,2,46241.0
458,Acura,MDX,2022,Certified,37543.0,2,39973.0
459,Acura,MDX,2022,Certified,38259.0,2,48989.0
460,Acura,MDX,2022,Certified,41846.0,2,45375.0
461,Acura,MDX,2022,Certified,41876.0,2,39500.0
462,Acura,MDX,2022,Certified,42268.0,2,38922.0
463,Acura,MDX,2022,Certified,45097.0,2,41100.0
464,Acura,MDX,2022,Certified,46083.0,2,38769.0
465,Acura,MDX,2022,Certified,50018.0,2,44205.0
466,Acura,MDX,2022,Used,2695.0,2,49999.0
467,Acura,MDX,2022,Used,4790.0,2,61998.0
468,Acura,MDX,2022,Used,7820.0,2,54497.0
469,Acura,MDX,2022,Used,13789.0,2,46990.0
470,Acura,MDX,2022,Used,15096.0,2,47993.0
471,Acura,MDX,2022,Used,15417.0,2,48795.0
472,Acura,MDX,2022,Used,15564.0,2,50745.0
473,Acura,MDX,2022,Used,15968.0,2,44850.0
474,Acura,MDX,2022,Used,16718.0,2,52000.0
475,Acura,MDX,2022,Used,17083.0,2,41400.0
476,Acura,MDX,2022,Used,18386.0,2,47394.0
477,Acura,MDX,2022,Used,18582.0,2,40745.0
478,Acura,MDX,2022,Used,18876.0,2,59991.0
479,Acura,MDX,2022,Used,19696.0,2,42989.0
480,Acura,MDX,2022,Used,20332.0,2,46400.0
481,Acura,MDX,2022,Used,20857.0,2,45477.0
482,Acura,MDX,2022,Used,21081.0,2,45000.0
483,Acura,MDX,2022,Used,21115.0,2,48117.0
484,Acura,MDX,2022,Used,21384.0,2,43491.0
485,Acura,MDX,2022,Used,21489.0,2,46197.0
486,Acura,MDX,2022,Used,22093.0,2,40999.0
487,Acura,MDX,2022,Used,23455.0,2,42999.0
488,Acura,MDX,2022,Used,23557.0,2,47451.0
489,Acura,MDX,2022,Used,24355.0,2,46650.0
490,Acura,MDX,2022,Used,25087.0,2,45695.0
491,Acura,MDX,2022,Used,25304.0,2,47101.0
492,Acura,MDX,2022,Used,25477.0,2,41954.0
493,Acura,MDX,2022,Used,25917.0,2,42984.0
494,Acura,MDX,2022,Used,27330.0,2,44987.0
